ATC code_L1,href_L1,name_L1,ATC code_L2,href_L2,name_L2,ATC code_L3,href_L3,name_L3,ATC code_L4,href_L4,name_L4,ATC code_L5,Name_L5,DDD_L5,U_L5,Adm.R_L5,Note_L5,href_L5,flag_DDD
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AA,https://atcddd.fhi.no/atc_ddd_index/?code=A02AA&showdescription=no,Magnesium compounds,A02AA10,combinations,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AA&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AB,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,Aluminium compounds,A02AB01,aluminium hydroxide,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AB,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,Aluminium compounds,A02AB02,algeldrate,5,g,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AB,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,Aluminium compounds,A02AB03,aluminium phosphate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AB,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,Aluminium compounds,A02AB04,dihydroxialumini sodium carbonate,4,g,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AB,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,Aluminium compounds,A02AB05,aluminium acetoacetate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AB,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,Aluminium compounds,A02AB06,aloglutamol,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AB,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,Aluminium compounds,A02AB07,aluminium glycinate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AB,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,Aluminium compounds,A02AB10,combinations,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AB&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AC,https://atcddd.fhi.no/atc_ddd_index/?code=A02AC&showdescription=no,Calcium compounds,A02AC01,calcium carbonate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AC,https://atcddd.fhi.no/atc_ddd_index/?code=A02AC&showdescription=no,Calcium compounds,A02AC02,calcium silicate,6,g,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AC,https://atcddd.fhi.no/atc_ddd_index/?code=A02AC&showdescription=no,Calcium compounds,A02AC10,combinations,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AD,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,"Combinations and complexes of aluminium, calcium and magnesium compounds",A02AD01,ordinary salt combinations,,,,Standard dose: 10 tablets or 50 ml mixt,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AD,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,"Combinations and complexes of aluminium, calcium and magnesium compounds",A02AD02,magaldrate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AD,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,"Combinations and complexes of aluminium, calcium and magnesium compounds",A02AD03,almagate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AD,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,"Combinations and complexes of aluminium, calcium and magnesium compounds",A02AD04,hydrotalcite,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AD,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,"Combinations and complexes of aluminium, calcium and magnesium compounds",A02AD05,almasilate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AD&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AF,https://atcddd.fhi.no/atc_ddd_index/?code=A02AF&showdescription=no,Antacids with antiflatulents,A02AF01,magaldrate and antiflatulents,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AF&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AF,https://atcddd.fhi.no/atc_ddd_index/?code=A02AF&showdescription=no,Antacids with antiflatulents,A02AF02,ordinary salt combinations and antiflatulents,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02AF&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AG,https://atcddd.fhi.no/atc_ddd_index/?code=A02AG&showdescription=no,Antacids with antispasmodics,,misoprostol,,,,,,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AH,https://atcddd.fhi.no/atc_ddd_index/?code=A02AH&showdescription=no,Antacids with sodium bicarbonate,,misoprostol,,,,,,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02A,https://atcddd.fhi.no/atc_ddd_index/?code=A02A&showdescription=no,ANTACIDS,A02AX,https://atcddd.fhi.no/atc_ddd_index/?code=A02AX&showdescription=no,"Antacids, other combinations",,misoprostol,,,,,,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BB,https://atcddd.fhi.no/atc_ddd_index/?code=A02BB&showdescription=no,Prostaglandins,A02BB01,misoprostol,0.8,mg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BB&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BB,https://atcddd.fhi.no/atc_ddd_index/?code=A02BB&showdescription=no,Prostaglandins,A02BB02,enprostil,70,mcg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BB&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC01,omeprazole,20,mg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC01,omeprazole,20,mg,P,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC02,pantoprazole,40,mg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC02,pantoprazole,40,mg,P,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC03,lansoprazole,30,mg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC04,rabeprazole,20,mg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC05,esomeprazole,30,mg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC05,esomeprazole,30,mg,P,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC06,dexlansoprazole,30,mg,O,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,1
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC07,dexrabeprazole,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC08,vonoprazan,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC09,tegoprazan,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC10,fexuprazan,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC11,ilaprazole,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC51,"omeprazole, combinations",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC53,"lansoprazole, combinations",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BC,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,Proton pump inhibitors,A02BC54,"rabeprazole, combinations",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BC&showdescription=no,0
A,https://atcddd.fhi.no/atc_ddd_index/?code=A&showdescription=no,ALIMENTARY TRACT AND METABOLISM,A02,https://atcddd.fhi.no/atc_ddd_index/?code=A02&showdescription=no,DRUGS FOR ACID RELATED DISORDERS,A02B,https://atcddd.fhi.no/atc_ddd_index/?code=A02B&showdescription=no,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),A02BD,https://atcddd.fhi.no/atc_ddd_index/?code=A02BD&showdescription=no,Combinations for eradication of Helicobacter pylori,A02BD01,"omeprazole, amoxicillin and metronidazole",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=A02BD&showdescription=no,0
